@relation ner_vector

@attribute person numeric
@attribute date numeric
@attribute org numeric
@attribute money numeric
@attribute gpe numeric
@attribute norp numeric
@attribute event numeric
@attribute class {True,False}

@data
0,1,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,1,0,0,0,0,0,True
0,0,1,0,2,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,1,0,1,0,0,True
1,0,1,0,0,0,0,True
0,0,0,0,0,0,0,True
0,1,0,1,1,0,0,True
0,0,0,0,0,1,0,True
0,0,2,0,0,0,0,True
3,0,5,0,0,0,0,True
0,1,1,0,2,0,0,True
0,1,1,0,2,0,0,True
0,1,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,3,0,0,True
3,1,2,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,3,0,0,1,0,True
0,2,2,0,1,0,0,True
3,0,3,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,1,0,0,0,0,True
0,1,0,0,2,1,0,True
4,2,2,0,0,0,0,True
0,1,1,0,1,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,5,0,0,0,0,True
0,0,0,0,0,0,0,True
1,1,0,0,0,0,0,True
2,0,1,0,2,0,0,True
1,0,2,0,0,0,0,True
0,0,3,0,1,0,0,True
1,1,2,0,2,0,0,True
2,0,4,0,0,2,0,True
0,0,0,0,0,0,0,True
0,1,1,0,0,1,0,True
5,0,1,0,0,2,0,True
0,0,0,0,0,0,0,True
4,0,4,0,0,0,0,True
0,0,4,0,0,0,0,True
0,0,2,0,0,1,0,True
0,0,1,0,0,2,0,True
0,0,1,0,1,0,0,True
2,0,1,0,2,0,0,True
0,0,0,0,0,0,0,True
1,1,1,0,0,1,0,True
4,0,1,0,0,2,0,True
0,1,0,0,0,0,0,True
1,1,0,0,3,1,0,True
0,0,2,0,2,0,0,True
2,1,0,0,1,0,0,True
0,1,0,0,0,1,0,True
0,0,1,0,0,0,0,True
1,1,2,0,0,0,0,True
2,1,2,0,0,0,1,True
1,1,1,0,0,0,0,True
0,1,0,0,1,0,1,True
1,0,0,0,0,0,0,True
2,0,0,0,0,0,0,True
1,1,3,0,0,0,0,True
0,0,1,0,1,0,0,True
0,0,1,0,0,0,0,True
0,0,1,0,0,0,0,True
2,0,0,0,0,0,0,True
0,1,1,0,0,1,0,True
0,0,0,0,0,0,0,True
1,0,0,0,0,2,0,True
0,0,1,0,1,1,0,True
2,2,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,1,0,0,0,0,True
1,0,0,0,1,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,2,0,0,0,0,True
1,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,1,0,0,0,0,True
2,0,0,0,0,0,0,True
2,0,1,0,1,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,3,0,0,0,0,True
0,0,0,0,0,0,0,True
2,1,1,0,0,0,0,True
2,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,1,1,0,0,0,0,True
0,0,0,0,1,0,0,True
0,0,0,0,0,0,0,True
0,1,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,1,0,0,1,0,True
1,0,0,0,1,0,0,True
2,1,0,0,0,0,0,True
0,0,1,0,1,0,0,True
0,0,0,0,0,0,0,True
0,1,0,0,0,0,0,True
0,0,0,0,0,1,0,True
0,0,0,0,0,0,0,True
0,0,1,0,0,0,0,True
0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,True
0,2,0,0,1,0,0,True
0,0,0,1,0,0,0,True
0,0,1,0,0,0,0,True
0,0,0,0,1,0,0,True
0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
1,1,0,0,0,0,0,True
2,0,0,0,0,0,0,True
2,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,1,0,0,0,0,True
0,0,2,0,0,0,0,True
0,2,1,0,1,0,0,True
0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,True
1,0,1,0,0,0,0,True
0,1,1,0,0,0,0,True
2,0,1,0,0,0,0,True
0,0,0,0,0,0,0,True
0,1,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,2,0,0,0,True
0,0,1,0,0,0,0,True
0,0,1,0,1,0,0,True
0,1,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
2,0,0,0,0,1,0,True
0,0,0,0,0,0,0,True
1,0,0,0,1,0,0,True
4,1,0,0,0,0,0,True
2,0,1,0,0,0,0,True
0,0,0,0,1,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,True
0,0,0,0,0,1,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,1,0,0,True
0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,1,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,0,0,2,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,1,0,0,True
0,1,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,1,0,0,0,0,True
0,1,0,0,0,0,0,True
0,0,1,0,1,0,0,True
0,0,0,0,0,0,0,True
1,1,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,1,0,0,0,0,True
1,0,2,0,1,0,0,True
1,0,0,0,0,0,0,True
0,0,2,0,0,0,0,True
2,0,0,0,0,0,0,True
5,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,1,0,0,True
3,0,0,0,0,0,0,True
0,0,1,0,1,0,0,True
0,0,0,0,0,0,0,True
1,0,1,0,1,0,0,True
1,1,0,0,0,0,0,True
1,0,1,0,0,0,0,True
2,0,0,0,0,1,0,True
0,0,1,0,0,0,0,True
2,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,1,0,0,0,0,True
1,0,0,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
1,0,0,0,1,0,0,True
2,2,0,0,0,1,0,True
1,2,0,0,0,0,0,True
0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,True
0,0,1,0,0,0,0,True
0,0,1,0,1,0,0,True
1,0,0,0,1,0,0,True
0,0,1,0,2,1,0,True
1,0,0,0,1,0,0,True
2,0,1,0,1,0,0,True
0,0,0,0,2,0,0,True
0,0,0,0,2,0,0,True
0,0,0,0,1,1,0,True
1,0,0,0,1,0,0,True
0,0,0,0,1,0,0,True
0,0,0,0,2,0,0,True
0,0,1,1,1,0,0,True
1,0,0,0,2,0,0,True
1,0,0,0,3,0,0,True
0,0,0,0,1,0,0,True
0,0,0,0,2,1,0,True
1,1,0,0,1,1,0,True
2,0,1,0,2,0,0,True
0,1,1,0,1,1,0,True
0,0,0,0,1,0,0,True
0,0,0,0,1,0,0,True
0,1,0,0,1,0,0,True
3,0,0,0,2,0,0,True
0,0,0,0,2,0,0,True
2,0,1,0,1,0,0,True
1,0,1,0,1,0,0,True
0,0,1,0,2,0,0,True
0,0,0,0,1,1,0,True
1,0,1,0,1,0,0,True
2,1,0,0,2,0,0,True
0,0,1,0,2,0,0,True
0,0,1,0,1,0,0,True
1,0,1,0,1,0,0,True
0,0,1,0,1,0,0,True
1,0,1,0,1,0,0,True
2,0,1,0,1,0,0,True
0,0,0,0,1,0,0,True
0,0,0,0,1,0,0,True
0,1,1,0,2,0,0,True
0,0,0,0,2,0,0,True
0,0,0,0,3,0,0,True
0,0,1,0,1,0,0,True
1,0,0,0,1,0,0,True
0,0,0,0,1,0,0,True
0,0,0,0,2,0,0,True
1,1,0,0,1,0,0,True
1,0,1,0,1,0,0,True
0,0,1,0,1,0,0,True
0,0,0,0,1,0,0,True
1,0,0,0,1,1,0,True
1,0,0,0,2,0,0,True
0,0,1,0,1,0,0,True
0,1,0,0,2,0,0,True
1,0,0,0,1,0,0,True
1,0,0,0,2,0,0,True
1,0,0,0,1,0,0,True
1,0,1,0,1,0,0,True
0,0,1,0,2,0,1,True
0,0,0,0,1,0,0,True
0,0,0,0,1,0,0,True
1,0,0,0,1,1,0,True
0,0,1,0,2,0,0,True
2,0,1,0,2,1,0,True
0,0,3,0,1,0,0,True
0,1,0,0,2,0,0,True
1,0,2,0,1,0,0,True
0,0,1,0,1,0,0,True
0,0,1,0,2,0,0,True
0,0,1,0,1,0,0,True
0,1,0,0,2,0,0,True
0,0,1,0,2,0,0,True
0,0,1,0,1,0,0,True
1,0,2,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,2,0,2,0,0,True
0,3,1,0,0,0,0,True
0,2,0,0,0,0,0,True
1,0,0,0,0,0,1,True
1,1,0,0,0,0,0,True
2,0,0,0,0,0,0,True
0,0,2,0,1,0,0,True
0,1,1,0,1,0,0,True
1,0,2,0,4,0,0,True
2,0,1,0,0,1,0,True
2,0,2,0,0,0,0,True
3,0,3,0,0,0,0,True
1,0,2,1,0,0,0,True
2,1,0,0,0,0,0,True
1,3,0,0,1,0,0,True
0,0,0,0,0,0,0,True
1,0,1,0,0,3,0,True
1,1,3,0,2,1,1,True
2,3,1,0,0,0,0,True
2,0,1,0,0,0,0,True
2,0,0,0,0,0,0,True
0,1,0,0,0,0,0,True
0,0,0,1,2,0,0,True
4,0,2,0,0,0,0,True
1,0,0,0,1,0,0,True
1,0,0,0,1,0,0,True
2,2,0,0,0,0,1,True
0,0,0,0,0,0,0,True
0,2,0,0,1,1,0,True
1,0,2,0,0,0,0,True
1,0,1,0,0,0,0,True
2,1,2,0,0,1,0,True
0,1,0,0,0,0,0,True
1,0,3,0,1,0,0,True
2,0,0,0,0,0,0,True
0,0,0,0,0,1,0,True
0,2,0,0,0,0,0,True
1,0,1,0,0,2,0,True
0,0,0,0,0,0,0,True
0,3,2,0,2,0,0,True
0,1,0,0,0,0,0,True
3,1,3,0,2,0,0,True
0,2,0,0,0,0,0,True
0,2,0,0,1,0,0,True
0,0,2,0,4,0,0,True
2,0,1,0,1,1,0,True
0,1,2,1,1,0,0,True
4,2,0,0,0,0,0,True
0,0,1,0,0,2,0,True
4,3,2,0,8,0,0,True
1,0,0,0,1,0,0,True
4,0,1,0,1,2,0,True
1,0,0,0,0,0,0,True
2,0,0,0,2,1,0,True
0,0,0,0,2,0,0,True
5,1,4,0,0,0,0,True
1,0,0,0,1,0,0,True
2,2,2,0,0,1,0,True
0,1,2,0,0,2,0,True
0,0,0,0,0,0,0,True
0,1,0,0,0,0,0,True
1,1,0,0,0,0,0,True
0,0,0,0,3,0,0,True
1,0,0,0,0,0,0,True
1,0,0,0,1,0,0,True
5,0,1,0,2,0,0,True
3,0,2,0,0,0,0,True
2,0,1,0,1,0,0,True
0,1,1,0,1,0,0,True
0,0,1,0,0,0,0,True
3,1,0,0,0,0,0,True
0,1,1,0,0,0,0,True
0,1,0,0,0,0,0,True
1,1,1,0,0,0,0,True
0,0,1,0,0,0,0,True
2,1,0,0,0,0,0,True
1,0,3,0,0,0,0,True
1,2,0,0,6,2,0,True
4,0,1,0,0,0,0,True
3,1,3,0,0,0,0,True
0,2,0,0,1,0,0,True
0,1,2,0,0,0,0,True
2,2,0,0,3,1,0,True
2,0,1,0,2,1,0,True
1,2,1,0,0,0,0,True
1,0,1,0,0,1,0,True
1,0,1,0,0,0,0,True
2,0,0,0,1,0,0,False
0,0,5,0,1,1,0,True
0,0,1,0,2,0,0,True
0,0,0,1,5,0,0,True
0,0,2,0,0,0,0,True
1,6,1,0,1,2,0,True
1,0,0,0,0,0,0,True
2,0,1,0,1,1,0,True
1,2,0,0,0,0,0,True
0,1,1,0,0,0,0,True
1,3,1,0,0,0,0,True
1,1,0,1,2,0,0,True
3,0,1,0,0,1,0,True
1,1,2,0,0,0,0,True
0,1,2,0,0,0,0,True
2,0,2,0,0,0,0,True
0,0,0,0,0,1,0,True
1,1,2,0,0,0,0,True
0,0,0,0,0,0,0,True
0,1,1,0,0,0,0,True
3,1,0,0,0,0,0,True
1,2,1,0,0,0,0,True
1,0,0,0,0,0,0,True
0,0,1,0,0,0,0,True
1,1,0,0,0,1,0,True
3,0,0,0,0,1,1,True
0,0,0,0,0,1,0,True
0,0,1,0,0,0,0,True
1,0,1,0,0,0,0,True
1,2,0,0,0,0,0,True
1,0,1,0,1,0,0,True
3,1,1,0,0,1,0,True
2,3,1,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,3,0,0,2,2,0,True
1,3,0,0,2,0,0,True
1,0,0,0,1,1,0,True
1,0,0,0,0,0,0,True
3,0,2,0,1,0,0,False
3,2,0,0,0,2,0,True
0,0,1,0,2,1,1,True
0,0,1,1,0,0,0,True
0,0,0,0,0,1,0,True
2,0,1,0,1,0,0,True
1,1,1,0,0,0,0,True
1,1,2,0,4,0,0,True
0,1,0,0,0,0,0,True
0,1,1,0,1,0,0,True
0,3,0,0,0,0,0,True
0,1,0,0,1,0,0,True
0,2,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,1,0,0,2,0,0,True
0,0,1,0,0,0,0,True
2,3,1,0,0,1,0,True
2,0,0,0,1,0,0,True
0,0,0,0,2,0,0,True
2,1,3,0,0,0,0,True
2,4,0,0,0,1,0,True
3,0,1,0,0,0,0,True
0,0,1,0,0,0,0,True
1,4,2,0,1,0,0,True
1,0,0,0,0,0,0,True
1,0,5,0,0,0,0,True
2,3,0,0,1,2,0,True
3,0,1,0,0,0,0,True
0,0,1,0,0,0,0,True
0,1,0,0,0,1,0,True
1,0,1,0,0,0,0,True
3,1,0,0,1,0,0,True
2,0,0,0,0,0,0,True
0,1,0,0,0,3,0,True
0,0,0,0,0,0,0,True
0,1,0,0,1,0,0,True
0,2,0,0,2,0,0,True
0,0,0,0,0,0,0,True
1,2,1,0,0,0,0,True
2,2,1,0,0,0,0,True
0,1,0,0,0,0,0,True
0,1,1,0,0,0,0,True
2,1,0,0,0,0,0,True
0,1,2,0,1,0,0,True
1,1,2,0,0,0,0,True
1,0,1,0,0,0,1,True
0,1,1,0,1,1,0,True
1,0,0,0,1,0,0,True
0,2,0,0,0,0,0,True
0,0,1,0,0,0,0,True
0,1,1,0,0,0,0,True
1,1,0,0,9,0,0,True
0,2,1,0,0,0,0,True
0,1,1,0,0,0,0,True
1,0,0,0,1,0,0,True
0,0,2,0,0,0,0,True
1,2,1,0,0,0,0,True
1,2,1,0,1,0,0,True
3,0,1,0,1,1,0,True
0,0,2,0,1,0,0,True
0,1,1,0,2,0,0,True
0,0,2,0,2,0,0,True
2,1,0,0,1,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,0,0,0,True
0,1,0,0,1,0,0,True
0,0,0,0,1,0,0,True
0,0,2,0,1,1,0,True
0,1,1,0,1,0,0,True
1,0,0,1,0,0,0,True
0,0,0,0,1,0,0,True
1,0,0,0,2,0,0,True
0,0,1,0,2,0,0,True
0,0,3,0,1,0,0,True
0,0,0,0,0,0,0,True
0,0,0,0,1,0,0,True
0,1,1,0,0,0,0,True
0,1,0,0,0,1,0,True
0,1,0,0,1,0,0,True
1,0,2,0,0,0,0,True
1,0,1,0,0,0,0,True
1,3,2,0,0,0,0,True
1,1,3,0,1,0,0,True
0,1,1,0,0,0,0,True
2,0,2,0,0,1,0,True
2,0,0,0,1,0,0,True
0,2,0,0,2,1,0,True
1,1,0,0,1,0,0,True
0,0,1,0,0,0,0,True
3,0,2,0,2,0,0,True
3,0,1,0,0,1,0,True
0,2,2,0,0,0,0,True
0,0,3,0,1,0,0,True
3,1,2,0,0,0,0,True
1,0,1,0,0,0,0,True
0,0,0,0,0,0,0,True
2,1,0,0,0,0,0,True
0,2,0,0,2,0,0,True
1,0,1,0,2,1,0,True
1,0,1,0,3,0,0,True
0,1,1,0,0,0,0,True
2,4,1,0,1,0,0,True
0,0,0,0,0,1,0,True
0,0,0,0,0,0,0,True
2,0,1,0,1,0,0,True
0,1,3,0,0,0,0,True
1,0,4,0,1,0,0,True
0,0,0,0,0,0,0,True
1,0,2,0,0,0,0,True
0,0,2,0,1,1,0,True
1,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,1,0,0,False
1,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
1,1,1,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,1,1,0,0,0,0,False
1,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,1,1,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,1,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,2,0,0,False
0,0,0,0,0,0,0,False
2,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
0,1,0,0,0,1,0,False
3,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
2,0,1,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,1,0,False
2,0,0,0,0,0,0,False
2,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
1,2,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,5,0,0,False
0,0,0,0,1,0,0,False
2,0,0,0,1,0,0,False
0,2,0,0,0,0,0,False
0,2,2,0,0,0,0,False
0,0,0,0,0,1,0,False
0,0,0,0,1,2,0,False
2,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
0,0,2,0,1,0,0,False
0,0,0,0,1,0,0,False
2,0,1,0,1,0,0,False
0,1,0,0,0,0,0,False
2,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,1,0,2,False
0,0,0,0,1,0,0,False
2,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
1,2,0,0,1,0,0,False
0,2,0,0,1,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,1,1,0,False
0,0,0,0,0,0,0,False
2,1,0,0,1,0,0,False
0,0,0,0,0,0,0,False
2,0,2,0,1,0,0,False
0,0,0,0,1,0,0,False
6,2,2,0,3,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,1,0,0,False
0,2,0,0,1,2,0,False
0,0,0,0,0,0,0,False
0,0,1,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,2,0,0,False
2,0,4,0,1,0,0,False
0,0,4,0,1,0,0,False
0,0,2,0,1,0,0,False
0,0,0,0,1,2,0,False
2,0,0,0,1,0,0,False
4,0,0,0,1,0,0,False
1,0,0,0,0,1,0,False
0,0,2,0,1,0,0,False
1,0,2,0,0,0,0,False
1,0,0,0,0,1,0,False
2,0,2,0,3,0,0,False
0,1,0,0,0,0,0,False
0,0,4,0,3,2,0,False
0,0,0,0,1,0,0,False
2,0,0,0,1,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,1,0,0,False
1,0,0,0,1,0,0,False
0,0,0,0,1,1,0,False
0,0,0,0,1,2,0,False
1,0,1,1,1,0,0,False
0,0,0,0,1,0,0,False
0,0,2,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,2,0,0,False
4,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
4,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
4,0,4,0,0,0,0,False
0,0,0,0,0,0,0,False
0,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,2,0,0,0,0,0,False
1,0,0,0,0,2,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,2,0,2,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,1,0,0,0,0,False
2,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,1,False
1,0,0,0,0,0,0,False
1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,1,0,0,0,1,False
2,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
2,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,1,1,0,False
1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,1,0,False
0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
3,0,6,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
1,1,1,0,1,0,0,False
0,0,0,0,2,0,0,False
2,0,1,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,0,0,0,False
1,1,1,0,0,0,0,False
2,0,0,0,0,2,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
2,0,1,0,1,0,0,False
0,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,1,3,0,0,0,0,False
0,1,0,0,1,1,0,False
6,0,0,0,0,0,0,False
2,0,2,0,0,0,0,False
2,0,0,0,0,4,0,False
0,0,0,0,0,0,0,False
0,0,1,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,2,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,2,3,1,0,0,0,False
0,1,2,0,0,0,0,False
0,0,0,0,1,0,0,False
1,2,1,0,1,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
1,2,2,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
2,1,0,0,0,0,0,False
0,1,0,0,1,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,1,1,0,0,0,False
1,0,0,0,1,0,0,False
2,0,0,0,1,0,0,False
0,0,0,0,1,0,0,False
2,0,0,0,0,1,0,False
0,0,0,0,1,0,0,False
2,0,0,0,1,1,0,False
2,0,0,0,0,0,0,False
1,0,3,0,0,0,0,False
2,1,2,1,0,0,0,False
1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,1,2,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,1,False
2,0,3,0,0,0,0,False
0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
2,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,1,0,0,0,1,0,False
0,0,2,2,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,1,0,3,0,0,False
4,1,4,0,0,0,0,False
0,1,0,0,0,0,0,False
0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,False
1,1,0,0,0,0,0,False
0,1,1,0,0,1,0,False
1,1,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,1,0,0,0,False
0,0,0,2,0,0,0,False
1,0,0,1,0,0,0,False
0,0,0,2,0,0,0,False
0,0,0,1,0,1,0,False
3,1,1,2,0,0,0,False
1,0,0,2,0,0,0,False
0,0,0,1,0,0,0,False
1,1,0,1,1,0,0,False
0,0,1,1,1,0,0,False
0,0,0,1,0,0,0,False
1,0,0,1,0,0,0,False
1,0,0,1,0,0,0,False
1,1,0,0,0,0,0,False
0,0,0,1,0,0,0,False
2,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,1,2,0,0,False
0,1,1,0,0,0,0,False
0,0,0,0,0,0,0,False
